id,title,category,new_query,user_id,remaining_interaction_string,classification,preferences,target_count,targets,similarity_score,price,ranking,query
B00B8B1MNY,Cole Haan Women's Gilmore Ballet Flat,Cole Haan | Women | Shoes | C | Flats,I'm interested in a set of clothes for women that can help me with attending outdoor events.,A1QFSGAZ4R1EZJ,B0041RZ76A|B003B3P5Z8|B008J0RHR2|B008MH8TZG|B005CKREB6|B003VOEXFK|B004HJWDC8|B005DP7NAM|B005DJHTH0|B002MCZTZ0|B000N5ZVS8|B00436YYNQ|B0028QG2K6,1,The user shows a strong preference for the brand VANELi and may have a liking for unique or stylish designs as indicated by the specific product names.,-1,,-8.294699,,1452,I'm interested in a women's ballet flat that can help me with attending outdoor events and pairing with dresses.
B000ALL1ZW,Tilley Endurables T4 Cotton Duck Hat,"Clothing | Accessories | Costumes & Accessories | Hats & Caps | Sun Hats | Men | Novelty, Costumes & More | Sports & Outdoors",I’d like to buy a men's sun hat that’s practical and durable.,A1FHUYGO3OWWRF,B000A38EZA|B002FJGXSC|B008VPQKSC|B0001ZNZF6|B0000ANHST|B000O5RW0M|B000AMD6FE|B0009B3IN6|B0009U69X8|B000FBO0DM|B002FIVZD6|B0036VN8JK|B000FVVXG4|B0009P665Y|B00009R881,-1,"The user shows a preference for rugged, functional clothing and accessories, such as workwear, hats with cooling features, and handcrafted boots.",1,men's sun hat,-0.84745,,87409,"I’d like to buy a men's sun hat that’s practical, durable, and suitable for outdoor activities."
B00F444760,SQUIRREL WHISPERER T-SHIRT OR SWEATSHIRT,"Men | Tops & Tees | T-Shirts | Women | Novelty, Costumes & More | Shirts | Clothing | Novelty",Could you recommend a men's tee that fits my preference for outdoor and functional clothing in a larger size?,A1YH85W8Q6QAC2,B00579H6RE|B008WC64E4|B0049COD76|B004U6OKRO,-1,"The user shows a preference for durable and weather-resistant footwear, as well as clothing suitable for outdoor activities.",1,men's tee that fits preference for outdoor and functional clothing in a larger size,-2.0729249,,111627,Could you recommend a men's tee that fits my preference for outdoor and functional clothing in a larger size?
B006H1T7SM,Bates Men's Big Bend Motorcycle Boot,Bates | Women | B | Men | Boot Shop,Do you have any suggestions for a men's boot that is stylish and practical?,APMELE5X18UKI,B006GFLI0O|B00310TBI8|B000FBO0DM|B000QPD7QI,-1,"The user shows a strong preference for branded eyewear, particularly Ray-Ban, and versatile headwear like beanies.",1,men's boot that is stylish and practical,-1.3947469,,27167,Do you have any suggestions for a men's boot that is stylish and practical for travel?
B00B1AAW2O,Carhartt Men's Insulated Shoreline Jacket,"Work Utility & Safety | Clothing | Work Wear & Uniforms | C | Outerwear | Men | Novelty, Costumes & More | Carhartt",Can you point me to a set of clothes for men that’s best for outdoor tasks?,A29UI5LY13IU4M,B001FRB2RM|B00AAVHTYY|B008J4E38O,1,"The user shows a preference for winter-related promotions, indicating a potential interest in seasonal shopping or discounts.",-1,,3.2671628,,273725,Can you point me to a men's jacket that’s best for outdoor tasks and casual gatherings?
B003B383DY,"Madden Girl Women's Ungaro Pump,Brown Paris,5 M US",M | Women | Shoes | Fall Event | Madden Girl | Pumps,I’m looking for a set of clothes that’s a pump and also works for autumn gatherings.,ADUPZFIJT04ZP,B0045R4LD6|B0045RSMXQ|B003T1OKFI,1,"The user shows a preference for novelty items, particularly in the category of jewelry, with a specific interest in bracelets.",-1,,-2.10574,,167811,I’m looking for something that’s a pump and also works for autumn gatherings and formal events.
B00GUGX3UM,Lindy Bop Women's Long Sleeve 'Brigitte' Vintage Style Jersey Pencil Dress,Dresses | Women | Casual | Clothing,I need a dress that is suitable for special celebrations.,A1QFUAFGIKFK2C,B00ARC3SBY|B00D8RZKSY|B00AFXKD22,0,"The user has a strong preference for Clarks brand shoes, suggesting a focus on comfort and quality in footwear.",1,dress suitable for special celebrations,-2.4785044,40.99,89399,I need a dress that is suitable for outdoor gatherings and special celebrations.
B00A46HXTG,"Nine West Instaglam Cross Body,Gold/Grey,One Size",N | Women | Nine West | Handbags & Wallets | Cross-Body Bags,Could you recommend a women's handbag that fits my style and includes a wallet?,A37MF3UR5FYJ9L,B0088QE2XE|B00ANLUNSA|B00B1H7FMC,-1,The user shows a preference for the brand Nine West and styles such as pumps and sandals.,2,women's handbag|wallet,-10.193472,,371541,Could you recommend a women's handbag that fits my style and includes a wallet?
B007QSBQYS,"Melissa Women's Melissa Incense Pump,Beige Flocked,6 M US",Women | Shoes | Pumps | Designer Shoes & Handbags | Women's Luxury Brands,"I’d like to buy pumps with versatility for high-profile events in mind. Additionally, recommend an additional pair of pants and socks to go with these shoes.",A1FHUFHGX4WWR5,B00439VP5I|B006SRWU8E|B005QLZ3MI|B007PV44JU|B0075O5QV2,2,"The user has a unique preference for bold, statement pieces that include elements like spikes, studs, and metallic finishes, often associated with music and band fan culture.",3,pumps with versatility for high-profile events|pair of pants|socks,-5.8831553,,133111,I’d like to buy a pumps with versatility for both high-profile events and casual outings in mind.
B006TCJSZ6,Carhartt Women's Voyager Jacket,"Women | Work Utility & Safety | Clothing | Work Wear & Uniforms | C | Outerwear | Novelty, Costumes & More | Carhartt",I’m in need of a women's jacket that is good for utility purposes.,A195UFJE9ML771,B001QBP08E|B000EQR65M|B009E5T8DM|B005GVC8OE|B004WMLL5U|B0095JHDO8|B000P50WS0,-1,"The user shows a preference for comfortable and versatile clothing items, such as robes and swimwear, which suggests a lifestyle that values relaxation and leisure activities.",1,women's jacket that is good for utility purposes,-8.90188,,14200,I’m in need of a women's jacket that is good for work and utility purposes.
B001RFLEX4,Hanes Girl's Red Label Cushion Crew White,Casual & Dress Socks | Girls | Socks & Tights | Clothing,I'm after girls' socks that work best for a young boy aged 2 to 7.,A2HRREF9F8X6KP,B00AYQS6FG|B002M3TKCW|B0002USAW8|B0058XG92C,-1,"The user shows a preference for character-themed clothing, as seen with the Spiderman briefs. There is also an interest in sports-related footwear, indicated by the purchase of soccer cleats.",1,girls' socks that work best for a young boy aged 2 to 7,-10.19643,,179786,I'm after girls' socks that work best for casual and dress occasions for a young boy aged 2 to 7.
B00IJYNJWK,One Direction 1D Color Screen Print New White Teen Women Music T-Shirt,"T-Shirts | Novelty, Costumes & More | Women | Band & Music Fan",I want a women's T-shirt that is a novelty design and features band or music themes.,A2FWUT7IVM8ADN,B0091T8Z8A|B0047160E8|B000AYW0KO,-1,"The user has a strong preference for novelty and themed clothing, as indicated by their interest in items like the Breaking Bad Los Pollos Hermanos T-shirt.",1,women's T-shirt with a novelty design featuring band or music themes,-10.193003,,246443,I want a women's T-shirt that is a novelty design and features band or music themes.
B00D77Y86K,Koh Koh Women's Slimming Key Hole Sleeveless Maxi Dress,Dresses | Women | Casual | Clothing,Can you help me choose a dress for a summer outdoor wedding?,A1FHU1VPIR56BN,B007PN74GI|B007DPDPNE|B0058ZBXTY,0,The user shows a preference for stylish and possibly trendy ankle boots.,1,dress for a summer outdoor wedding,-10.196688,49.95,10958,Can you help me choose a dress for a summer outdoor wedding?
B006GJVCHY,"Carters Baby-Girls Infant Polka Dot Tank With French Terry Shorts, Aspen Gold, 18 Months",Short Sets | Clothing Sets | Baby Girls | Clothing | Baby,Could you guide me to a stylish baby girls' clothing set that is trendy?,AMLF6QD8DYTQK,B008M4A1SC|B005YQ37QO|B00AP6GQNE|B0050SB4JS|B007WAFZTW|B007NCFWRE|B001IE8BCG,-1,"The user has a preference for polka dot patterns and floral designs, as well as a liking for unique prints such as leopard and butterfly patterns.",-1,,-10.192768,,614453,Could you guide me to a stylish baby girls' clothing set that is trendy and perfect for my little one?
B00ELMXGCM,Dolce Vita Women's Helsa Boot,D | Women | Shoes | Dolce Vita | Women's Luxury Brands | Boots,Can you suggest a set of clothes for women that will help with making a fashion statement at a cultural event?,AR9V3ZE0V7LPJ,B00EJKCO6U|B00C40PTGO|B001YG4ORY,1,The user shows a strong preference for the brand LeSportsac and has an interest in messenger bags.,-1,,-10.193718,,42715,Can you suggest a women's boots that will help with making a fashion statement at a cultural event?
B004BPZ0NC,Smoky Mountain Kids Western Denver Rubber Sole Boots,Shoes | Boys | Boots,Could you guide me to some boys' boots that are suitable for outdoor adventures?,A1Z3QPQQP6EDOH,B00B4FX6FG|B005ILT9WG|B00C40S6DM|B005APOND0|B0027IWJ3E|B008B0ZXQ2|B008K3IWGI|B004QU0XZ2|B003H04Z9M,0,"The user has a unique preference for products that combine style with comfort, as seen in their choice of slip-on loafers and espadrilles. They also show an interest in themed or character-based items, such as the Adventure Time and Thomas Train backpacks.",1,boys' boots suitable for outdoor adventures,-4.968599,,201391,Could you guide me to some boys' boots that are suitable for outdoor adventures and cultural events?
B004WJBZ54,New Balance Men's MX608V3 Cross-Training Shoe,N | Shoes | New Balance | Athletic | Fitness & Cross-Training | Men,"Can you help me pick a men's athletic shoe for outdoor adventures? Additionally, recommend an additional pair of socks to go with these shoes.",A2VRJE3HM8LKC0,B000VX03GC|B006MJ9TT6|B007TYGEBE,2,The user shows a preference for Timberland products and outdoor-related footwear.,2,men's athletic shoe for outdoor adventures|pair of socks,1.9207503,,6,Can you help me pick a men's athletic shoe for outdoor adventures and casual outings?
B008OOMB0Q,Skechers Women's Go Walk Baby Walking Shoe,"Women | Shoes | Work Wear & Uniforms | Athletic | S | Skechers | Novelty, Costumes & More | Walking","I'm looking for women's walking shoes that are suitable for urban exploration. Additionally, could you recommend a pair of pants and socks to go with these shoes?",A2W2NFMHDPJQV1,B006O5J2JU|B003NT35GG|B004D32DD2|B0002M2W8Y,2,The user has a specific interest in fashion sneakers and brands like New Balance.,3,women's walking shoes|pants|socks,-10.196802,,592,I need a women's walking shoes that are suitable for urban exploration and daily errands.
B008999ZFU,Nike Wmns Lunarglide 3 Liquid Lime Silver Womens Running Shoes 454315-303,N | Nike | Shoes | Women | Athletic | Running,"I'm looking for women's athletic running shoes that are suitable for outdoor adventures. Additionally, could you recommend an additional pair of pants and socks to go with these shoes?",A1LBYREOFX5ZQ2,B00DNNRJ3W|B00BXF3V2K|B0013IFA5I|B001RCUQU4|B005CQK8JK,2,"The user has a notable interest in boots, suggesting a preference for durable and possibly seasonal footwear.",3,women's athletic running shoes|pants|socks,-7.2322516,,78245,I am looking for a women's athletic running shoes that are suitable for outdoor adventures in varying weather conditions.
B000F6RSCW,Felina Women's Hint Of Skin Seamfree Strapless Contour Bra,"Women | Intimates | Bras | Clothing | Everyday Bras | Petite | Women's Luxury Brands | Lingerie, Sleep & Lounge",I’d like a set of clothes for women that’s great for casual outings at the park.,ADUT0FGRHECRN,B005Q5TS5C|B000G1JM02|B0040WDVJ6|B002ULBMG8,1,"The user shows a preference for brands like New Balance and Crocs, indicating a possible inclination towards comfort and practicality in footwear choices.",-1,,-10.194786,,62515,I’d like a women's sandal that’s great for casual outings with my kids at the park.
B004O8M304,i play. Unisex-Baby Infant Swim Shoes,"Baby | Shoes | Band & Music Fan | Baby Boys | Novelty, Costumes & More | Athletic & Outdoor | Baby Girls",Can you recommend a set of unisex baby clothes that are suitable for beach outings?,ADUT3M0FDX7Y3,B006QLIL94|B002UMC4ZA|B00354QU20|B0036994M2|B00150B78I|B000CNAAAA|B001C8YNPC,1,"The user has a specific interest in sports-related apparel and footwear, as indicated by the frequent purchase of items related to running and team sports.",-1,,-10.193056,9.99,448,Can you recommend some unisex baby swim shoes that are suitable for beach outings and family gatherings?
B0007T0ZKE,Sebago Men's Docksides Boat Shoe,Shoes | Loafers & Slip-Ons | S | Men | Sebago,Do you have any suggestions for men's loafers that are suitable for a Big & Tall body type?,A347TQCIC4PEO4,B0009G8PN4|B000P50WEO|B004NROZGG|B008ET9MWQ|B000B8P7Y0,-1,"The user shows a preference for versatile and comfortable clothing, as indicated by the purchase of both casual t-shirts and more premium items like UGG boots.",1,men's loafers suitable for a Big & Tall body type,-2.028442,,260,Do you have any suggestions for men's loafers that are suitable for a Big & Tall body type?
B00024QELS,Ariat Women's Heritage Western R Toe Boot,Boots | Winter Promo | Women | Shoes | Ariat | Riding Boots | Equestrian Sports | Boot Shop | Sports & Outdoors,Do you have any suggestions for women's riding boots that are comfortable and practical?,A3N3KPXX99XC4A,B003FNCTFS|B007N6RGDI|B001GG1BKK|B000FHQOY4,-1,"The user shows a preference for the brand Merrell, suggesting a liking for quality and possibly outdoor-oriented footwear.",1,women's riding boots that are comfortable and practical,-10.193056,,2138,Do you have any suggestions for women's riding boots that are comfortable and practical?
B00DELM23U,Rocket Dog Women's Bait Macarthur Check Fabric Sneakers,Women | Shoes | Rocket Dog | R | Fashion Sneakers,Could you guide me to a women's sneaker that is best suited for comfortable wear?,A3S7C4FQUJFW1S,B007T8PGWI|B000S6M7HA|B005TTIGJE,-1,The user shows a strong preference for flat shoes and slip-on styles.,1,women's sneaker best suited for comfortable wear,-10.196129,,74517,Could you guide me to a women's sneaker that is best suited for comfortable and casual wear?
B007JVDI4S,Van Heusen Printed Windowpane Polo Khaki Aluminum L,Polos | Shirts | Clothing | Men,"I am looking for a men's polo shirt that is suitable for a larger body size, preferably in the Big & Tall range.",A3E2GOSE8K7QKP,B008UF8PTK|B000KK0OLA|B0000ATP8L,-1,"The user shows a preference for classic and comfortable clothing items, such as cotton shorts and walking shoes.",1,"men's polo shirt suitable for a larger body size, preferably in the Big & Tall range",-5.1292615,,2260841,"I am looking for a men's polo shirt that is suitable for a larger body size, preferably in the Big & Tall range."
