id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
994,Howard Jones,"new wave,80s,synth pop,pop,synthpop",0.0,4.0,1209,91|99|429|1014|1414,"I enjoy listening to artists like Talk Talk, Japan, Crowded House, Duran Duran, a-ha, Ultravox. I generally like 80s new wave pop romantic rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Talk Talk, Japan, Crowded House, Duran Duran, a-ha","I enjoy listening to artists like Talk Talk, Japan, Crowded House, Duran Duran, a-ha, Ultravox. I generally like 80s new wave pop romantic rock music. Can you recommend similar music artists I might enjoy?",1,994|1005|85|599|8995,994,0.9,1.0,0.9898996621589815,0,template_11,1,0.14285714285714285,0.3333333333333333
2986,Rosa De Saron,"rock,alternative,pop rock,hard rock,christian rock",0.0,4.0,121,461|475|518|542|641,"I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Mariah Carey, Ana Carolina, Rihanna, Britney Spears. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Enrique Iglesias, Mariah Carey, Ana Carolina, Rihanna","I enjoy listening to artists like Lady Gaga, Enrique Iglesias, Mariah Carey, Ana Carolina, Rihanna, Britney Spears. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,2986|2987|2988|2990|295|321|2655,2986,0.7,1.0,0.9591433891473673,0,template_11,0,0.0,0.0
2556,The Power Station,"80s,rock,duran duran,new wave,pop",0.0,4.0,1210,732|874|917|959|993,"I enjoy listening to artists like Prince, Cocteau Twins, Duran Duran, New Order, Madonna, Depeche Mode. I generally like funk 80s rock soul shoegaze dream music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Prince, Cocteau Twins, Duran Duran, New Order, Madonna","I enjoy listening to artists like Prince, Cocteau Twins, Duran Duran, New Order, Madonna, Depeche Mode. I generally like funk 80s rock soul shoegaze dream music. Can you recommend similar music artists I might enjoy?",1,2556|157|98|190|5000|1122|8995,2556,0.8,1.0,0.9445315485017651,0,template_11,1,0.1,0.2890648263178879
4308,Client,"electronic,synthpop,female vocalists,british,electroclash",0.0,4.0,1211,1893|2039|2830|3202|3279,"I enjoy listening to artists like New Order, Depeche Mode, Fleetwood Mac, The Kills, David Bowie, Roxy Music. I generally like new wave 80s electronic classic rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: New Order, Depeche Mode, Fleetwood Mac, The Kills, David Bowie","I enjoy listening to artists like New Order, Depeche Mode, Fleetwood Mac, The Kills, David Bowie, Roxy Music. I generally like new wave 80s electronic classic rock music. Can you recommend similar music artists I might enjoy?",1,4308|5420|5787|10969,4308,0.8,1.0,0.9963488021549354,0,template_11,0,0.0,0.0
65,Coldplay,"alternative,rock,alternative rock,britpop,indie",0.0,4.0,1212,233|425|431|436|512,"I enjoy listening to artists like Daft Punk, Goldfrapp, Gorillaz, Radiohead, Pink Floyd, Scissor Sisters. I generally like electronic dance electronica house female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Goldfrapp, Gorillaz, Radiohead, Pink Floyd","I enjoy listening to artists like Daft Punk, Goldfrapp, Gorillaz, Radiohead, Pink Floyd, Scissor Sisters. I generally like electronic dance electronica house female vocalists music. Can you recommend similar music artists I might enjoy?",1,65|227|533|614|709|2346,65,1.0,1.0,1.0,0,template_11,0,0.0,0.0
2062,In This Moment,"metalcore,metal,female vocalists,melodic metalcore,alternative metal",0.0,4.0,1214,6120|378|499|707|710,"I enjoy listening to artists like Katatonia, Cold, Bullet for My Valentine, Good Charlotte, AC/DC, Apocalyptica. I generally like doom metal progressive rock alternative metalcore music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Katatonia, Cold, Bullet for My Valentine, Good Charlotte, AC/DC","I enjoy listening to artists like Katatonia, Cold, Bullet for My Valentine, Good Charlotte, AC/DC, Apocalyptica. I generally like doom metal progressive rock alternative metalcore music. Can you recommend similar music artists I might enjoy?",1,2062|2347|2380|2940|1852,2062,1.0,1.0,1.0,0,template_11,0,0.0,0.0
355,Jason Mraz,"pop,acoustic,singer-songwriter,alternative,rock",0.0,4.0,1215,1400|1511|1934|2433|2444,"I enjoy listening to artists like Coldplay, Duffy, Michael Jackson, The Cranberries, Maxwell, Mariah Carey. I generally like alternative rock soul female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Duffy, Michael Jackson, The Cranberries, Maxwell","I enjoy listening to artists like Coldplay, Duffy, Michael Jackson, The Cranberries, Maxwell, Mariah Carey. I generally like alternative rock soul female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,355|701|962|1772|2544|3057,355,0.8,1.0,0.9933222998814617,0,template_11,0,0.0,0.0
4255,Kill Hannah,"indie,alternative,rock,alternative rock,seen live",0.0,4.0,1216,687|1043|1044|1046|1091,"I enjoy listening to artists like Mindless Self Indulgence, My Chemical Romance, Kings of Leon, The Killers, Green Day, Cobra Starship. I generally like punk industrial electronic rock alternative indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Mindless Self Indulgence, My Chemical Romance, Kings of Leon, The Killers, Green Day","I enjoy listening to artists like Mindless Self Indulgence, My Chemical Romance, Kings of Leon, The Killers, Green Day, Cobra Starship. I generally like punk industrial electronic rock alternative indie music. Can you recommend similar music artists I might enjoy?",1,4255|4262|6453|6463|8884|190|3616,4255,0.85,1.0,0.9678444686318142,0,template_11,0,0.0,0.0
9485,Voxtrot,"indie,indie rock,indie pop,rock,alternative",0.0,4.0,1217,3057|3128|3258|3259|3681,"I enjoy listening to artists like A Fine Frenzy, Kings of Convenience, Belle and Sebastian, Tegan and Sara, Snow Patrol, Imogen Heap. I generally like female vocalists indie singer acoustic chillout music. Can you recommend similar music artists I might enjoy?",1,"The user likes: A Fine Frenzy, Kings of Convenience, Belle and Sebastian, Tegan and Sara, Snow Patrol","I enjoy listening to artists like A Fine Frenzy, Kings of Convenience, Belle and Sebastian, Tegan and Sara, Snow Patrol, Imogen Heap. I generally like female vocalists indie singer acoustic chillout music. Can you recommend similar music artists I might enjoy?",1,9485|12165|1389|1463|5437,9485,0.4,1.0,0.7271938193966602,0,template_11,0,0.0,0.0
8674,The Naked and Famous,"indie,electropop,electronic,alternative,indie pop",0.0,4.0,1219,306|316|318|425|533,"I enjoy listening to artists like Goldfrapp, Coldplay, Madonna, Moby, Roxette, Keane. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, Coldplay, Madonna, Moby, Roxette","I enjoy listening to artists like Goldfrapp, Coldplay, Madonna, Moby, Roxette, Keane. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,8674|172|221|511|1375|2544|1062,8674,1.0,1.0,1.0,0,template_11,0,0.0,0.0
5150,Janelle MonÃÂ¡e,"soul,female vocalists,alternative,janelle monae,artmaker",0.0,4.0,1220,425|432|436|437|533,"I enjoy listening to artists like Goldfrapp, RÃÂ¶yksopp, Coldplay, Madonna, Moby, Groove Armada. I generally like electronic female vocalists trip chillout electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, RÃÂ¶yksopp, Coldplay, Madonna, Moby","I enjoy listening to artists like Goldfrapp, RÃÂ¶yksopp, Coldplay, Madonna, Moby, Groove Armada. I generally like electronic female vocalists trip chillout electronica music. Can you recommend similar music artists I might enjoy?",1,5150|8675|159|183|903|1409,5150,0.95,1.0,0.9949683750780682,0,template_11,0,0.0,0.0
1081,Ace of Base,"90s,dance,pop,female vocalists,rock",0.0,4.0,1222,3460|3748|3763|456|459,"I enjoy listening to artists like Madonna, a-ha, Janet Jackson, Kelly Clarkson, Christina Aguilera, Sugababes. I generally like pop dance female vocalists new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, a-ha, Janet Jackson, Kelly Clarkson, Christina Aguilera","I enjoy listening to artists like Madonna, a-ha, Janet Jackson, Kelly Clarkson, Christina Aguilera, Sugababes. I generally like pop dance female vocalists new wave music. Can you recommend similar music artists I might enjoy?",1,1081|4257|302|89|180|342|299,1081,0.3,1.0,0.6340499455108034,0,template_11,0,0.0,0.0
7525,Paul Weller,"rock,singer-songwriter,british,mod,80s",0.0,4.0,1223,1005|1427|2629|2901|5790,"I enjoy listening to artists like New Order, Pink Floyd, Arcade Fire, The Beatles, Gossip, Johann Sebastian Bach. I generally like new wave 80s electronic progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: New Order, Pink Floyd, Arcade Fire, The Beatles, Gossip","I enjoy listening to artists like New Order, Pink Floyd, Arcade Fire, The Beatles, Gossip, Johann Sebastian Bach. I generally like new wave 80s electronic progressive rock music. Can you recommend similar music artists I might enjoy?",1,7525|7650|1412|235|1106|1752,7525,0.5,1.0,0.9415771611758031,0,template_11,0,0.0,0.0
580,Muddy Waters,"blues,guitar,delta blues,jazz,blues rock",0.0,4.0,1224,2896|2901|4251|6165|6363,"I enjoy listening to artists like Howlin' Wolf, Elmore James, Sonny Boy Williamson, John Lee Hooker, The Doors, Santana. I generally like blues chicago delta jazz harmonica rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Howlin' Wolf, Elmore James, Sonny Boy Williamson, John Lee Hooker, The Doors","I enjoy listening to artists like Howlin' Wolf, Elmore James, Sonny Boy Williamson, John Lee Hooker, The Doors, Santana. I generally like blues chicago delta jazz harmonica rock music. Can you recommend similar music artists I might enjoy?",1,580|728|1639|2894|2786,580,0.9,1.0,0.9895948844467957,0,template_11,0,0.0,0.0
1713,Dave Gahan,"electronic,alternative,new wave,synthpop,rock",0.0,4.0,1225,198|229|238|441|511,"I enjoy listening to artists like Morcheeba, Air, Hooverphonic, RÃÂ¶yksopp, Coldplay, Faithless. I generally like trip hop chillout downtempo electronic ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Morcheeba, Air, Hooverphonic, RÃÂ¶yksopp, Coldplay","I enjoy listening to artists like Morcheeba, Air, Hooverphonic, RÃÂ¶yksopp, Coldplay, Faithless. I generally like trip hop chillout downtempo electronic ambient music. Can you recommend similar music artists I might enjoy?",1,1713|3763|4988|72|159|6760,1713,0.95,1.0,0.9839041981133385,0,template_11,1,0.16666666666666666,0.3562071871080222
3503,Tarkan,"dance,pop,turkish,sexy,male vocalists",0.0,4.0,1226,378|466|542|652|701,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Marisa Monte, CÃÂ©line Dion, Maria BethÃÂ¢nia. I generally like pop dance electronic female vocalists mpb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Marisa Monte, CÃÂ©line Dion","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Marisa Monte, CÃÂ©line Dion, Maria BethÃÂ¢nia. I generally like pop dance electronic female vocalists mpb music. Can you recommend similar music artists I might enjoy?",1,3503|6505|6721|299|3173|4716,3503,0.55,1.0,0.8889099511797678,0,template_11,0,0.0,0.0
6830,Pelican,"post-rock,instrumental,doom metal,sludge,metal",0.0,4.0,1228,1229|1372|1411|1412|1418,"I enjoy listening to artists like Burial, Radiohead, Queens of the Stone Age, The Beatles, Green Day, Nine Inch Nails. I generally like ambient electronic dubstep experimental alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Burial, Radiohead, Queens of the Stone Age, The Beatles, Green Day","I enjoy listening to artists like Burial, Radiohead, Queens of the Stone Age, The Beatles, Green Day, Nine Inch Nails. I generally like ambient electronic dubstep experimental alternative rock music. Can you recommend similar music artists I might enjoy?",1,6830|163|1947|2493|3805|2817|441,6830,0.45,1.0,0.9494940346922963,0,template_11,0,0.0,0.0
5239,Calle 13,"hip-hop,rap,latin,emo,reggaeton",0.0,4.0,1229,378|529|534|605|641,"I enjoy listening to artists like Duran Duran, Madonna, Depeche Mode, Lady Gaga, Robbie Williams, Michael Jackson. I generally like 80s new wave pop dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Madonna, Depeche Mode, Lady Gaga, Robbie Williams","I enjoy listening to artists like Duran Duran, Madonna, Depeche Mode, Lady Gaga, Robbie Williams, Michael Jackson. I generally like 80s new wave pop dance female music. Can you recommend similar music artists I might enjoy?",1,5239|10717|13292|13303,5239,0.8,1.0,0.949671989333555,0,template_11,0,0.0,0.0
779,Bring Me The Horizon,"deathcore,metalcore,screamo,hardcore,metal",0.0,4.0,123,1409|1858|1988|2572|2582,"I enjoy listening to artists like Daft Punk, RÃÂ¶yksopp, Interpol, Jack Johnson, Animal Collective, Limp Bizkit. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, RÃÂ¶yksopp, Interpol, Jack Johnson, Animal Collective","I enjoy listening to artists like Daft Punk, RÃÂ¶yksopp, Interpol, Jack Johnson, Animal Collective, Limp Bizkit. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,779|210|816|3030|88,779,0.95,1.0,0.9888852713809857,0,template_11,0,0.0,0.0
157,Michael Jackson,"pop,80s,dance,soul,funk",0.0,4.0,1231,1098|1110|1244|1413|1415,"I enjoy listening to artists like Enigma, Madonna, Depeche Mode, Jean-Michel Jarre, Pink Floyd, Nirvana. I generally like ambient new age chillout pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Enigma, Madonna, Depeche Mode, Jean-Michel Jarre, Pink Floyd","I enjoy listening to artists like Enigma, Madonna, Depeche Mode, Jean-Michel Jarre, Pink Floyd, Nirvana. I generally like ambient new age chillout pop dance music. Can you recommend similar music artists I might enjoy?",1,157|1130|1131|1425|1412,157,0.9,1.0,0.9667147927059906,0,template_11,0,0.0,0.0
441,Joy Division,"post-punk,new wave,80s,alternative,british",0.0,4.0,1232,1072|1089|1151|1534|1707,"I enjoy listening to artists like And One, Duran Duran, New Order, Radiohead, Placebo, Sigur RÃÂ³s. I generally like synthpop ebm electronic industrial 80s new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: And One, Duran Duran, New Order, Radiohead, Placebo","I enjoy listening to artists like And One, Duran Duran, New Order, Radiohead, Placebo, Sigur RÃÂ³s. I generally like synthpop ebm electronic industrial 80s new music. Can you recommend similar music artists I might enjoy?",1,441|599|1083|1713,441,0.5,1.0,1.0,0,template_11,0,0.0,0.0
