id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
5074,Rob Dougan,"electronic,chillout,trip-hop,soundtrack,instrumental",0.0,4.0,1502,703|858|961|1099|1155,"I enjoy listening to artists like Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz, The Cure. I generally like chillout trip hop downtempo electronic dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz","I enjoy listening to artists like Thievery Corporation, Faithless, Depeche Mode, Cut Copy, Gorillaz, The Cure. I generally like chillout trip hop downtempo electronic dance music. Can you recommend similar music artists I might enjoy?",1,5074|7324|8582|11754,5074
4316,Tricky,"trip-hop,downtempo,chillout,electronic,electronica",0.0,4.0,1503,544|599|603|707|969,"I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams, Muse. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams","I enjoy listening to artists like Daft Punk, Coldplay, Gorillaz, Radiohead, Robbie Williams, Muse. I generally like electronic dance electronica house alternative rock music. Can you recommend similar music artists I might enjoy?",1,4316|227|233|468|547|89,4316
3200,Cansei de Ser Sexy,"indie,electronic,brazilian,alternative,female vocalists",0.0,4.0,1504,1394|1396|1397|1398|1399,"I enjoy listening to artists like Daft Punk, R̦yksopp, Moby, Radiohead, Klaxons, Aphex Twin. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, R̦yksopp, Moby, Radiohead, Klaxons","I enjoy listening to artists like Daft Punk, R̦yksopp, Moby, Radiohead, Klaxons, Aphex Twin. I generally like electronic dance electronica house chillout ambient music. Can you recommend similar music artists I might enjoy?",1,3200|3413|4029|6046|6585,3200
1793,Schiller,"ambient,chillout,electronic,trance,downtempo",0.0,4.0,1505,238|377|378|488|518,"I enjoy listening to artists like Duran Duran, Air, New Order, Enigma, Coldplay, Moby. I generally like 80s new wave pop electronic chillout music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Air, New Order, Enigma, Coldplay","I enjoy listening to artists like Duran Duran, Air, New Order, Enigma, Coldplay, Moby. I generally like 80s new wave pop electronic chillout music. Can you recommend similar music artists I might enjoy?",1,1793|1854|1892|2027|64|489,1793
8656,Mansun,"britpop,indie,rock,90s,alternative rock",0.0,4.0,1506,445|599|606|851|858,"I enjoy listening to artists like Portishead, Radiohead, Placebo, Muse, Bright Eyes, Beirut. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Portishead, Radiohead, Placebo, Muse, Bright Eyes","I enjoy listening to artists like Portishead, Radiohead, Placebo, Muse, Bright Eyes, Beirut. I generally like trip hop electronic chillout alternative rock music. Can you recommend similar music artists I might enjoy?",1,8656|126|618|3771|1075|199|1089,8656
234,Nirvana,"grunge,rock,alternative,alternative rock,90s",0.0,4.0,1508,599|614|714|715|733,"I enjoy listening to artists like Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz, Michael Jackson. I generally like metal industrial rock electronic dance electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz","I enjoy listening to artists like Marilyn Manson, Daft Punk, Coldplay, Madonna, Gorillaz, Michael Jackson. I generally like metal industrial rock electronic dance electronica music. Can you recommend similar music artists I might enjoy?",1,234|436|439|453|1098|1244,234
230,Green Day,"punk rock,rock,punk,alternative,pop punk",0.0,4.0,1509,966|982|1045|1116|1241,"I enjoy listening to artists like Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers, Nirvana. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers","I enjoy listening to artists like Lady Gaga, Muse, System of a Down, Arctic Monkeys, The Killers, Nirvana. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,230|288|333|377|540|1406|498,230
3386,Seu Jorge,"folk,brazilian,mpb,seen live,acoustic",0.0,4.0,151,714|966|1681|1760|2080,"I enjoy listening to artists like Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice, Ana Carolina. I generally like alternative rock pop britpop british singer music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice","I enjoy listening to artists like Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice, Ana Carolina. I generally like alternative rock pop britpop british singer music. Can you recommend similar music artists I might enjoy?",1,3386|3387|3391|3392|3393,3386
1459,Carrie Underwood,"country,pop,female vocalists,american idol,american",0.0,4.0,1511,386|456|461|464|466,"I enjoy listening to artists like Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna","I enjoy listening to artists like Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,1459|2392|2977|4292|542|498|292,1459
3300,Robots in Disguise,"electronic,british,electro,indie,female vocalists",0.0,4.0,1513,727|851|1090|1109|1231,"I enjoy listening to artists like Depeche Mode, The Cure, Placebo, Muse, System of a Down, The Killers. I generally like electronic new wave 80s post alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, The Cure, Placebo, Muse, System of a Down","I enjoy listening to artists like Depeche Mode, The Cure, Placebo, Muse, System of a Down, The Killers. I generally like electronic new wave 80s post alternative music. Can you recommend similar music artists I might enjoy?",1,3300|3870|4609|4802,3300
2469,Peter Gabriel,"progressive rock,rock,80s,pop,singer-songwriter",0.0,4.0,1514,877|900|997|1014|1061,"I enjoy listening to artists like Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage, Electronic. I generally like 80s new wave pop trip hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage","I enjoy listening to artists like Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage, Electronic. I generally like 80s new wave pop trip hop music. Can you recommend similar music artists I might enjoy?",1,2469|3768|63|67|862|880|1001,2469
6713,Aline Barros,"gospel,female vocalists,brazil,brazilian,brazilian music",0.0,4.0,1515,327|344|458|479|543,"I enjoy listening to artists like Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey, C̩line Dion. I generally like pop dance electronic female britpop rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey","I enjoy listening to artists like Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey, C̩line Dion. I generally like pop dance electronic female britpop rock music. Can you recommend similar music artists I might enjoy?",1,6713|288|2939|4491,6713
701,Shakira,"pop,female vocalists,latin,rock,sexy",0.0,4.0,1516,3074|3173|3382|3462|3741,"I enjoy listening to artists like Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson, Black Eyed Peas. I generally like pop britpop rock british 80s dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson","I enjoy listening to artists like Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson, Black Eyed Peas. I generally like pop britpop rock british 80s dance music. Can you recommend similar music artists I might enjoy?",1,701|1243|2018|67|486|679,701
301,Alicia Keys,"soul,rnb,female vocalists,pop,singer-songwriter",0.0,4.0,1517,331|332|333|344|355,"I enjoy listening to artists like Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like alternative indie britpop british rock rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks","I enjoy listening to artists like Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like alternative indie britpop british rock rnb music. Can you recommend similar music artists I might enjoy?",1,301|468|1556|8067|903|55|2607,301
4079,Wilco,"indie,indie rock,alt-country,rock,alternative",0.0,4.0,1518,857|859|863|867|961,"I enjoy listening to artists like New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan, Jeff Buckley. I generally like new wave 80s electronic alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan","I enjoy listening to artists like New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan, Jeff Buckley. I generally like new wave 80s electronic alternative rock music. Can you recommend similar music artists I might enjoy?",1,4079|4541|6182|6728|8672|11598,4079
8155,Justin Nozuka,"acoustic,indie,singer-songwriter,folk,male vocalists",0.0,4.0,1519,687|693|704|779|816,"I enjoy listening to artists like Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears, The Saturdays. I generally like alternative rock indie britpop british pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears","I enjoy listening to artists like Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears, The Saturdays. I generally like alternative rock indie britpop british pop music. Can you recommend similar music artists I might enjoy?",1,8155|154|190|209|288|486|1048,8155
2839,Automatic Loveletter,"rock,female vocalists,indie,pop rock,emo",0.0,4.0,152,412|458|461|466|481,"I enjoy listening to artists like Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ, Plastiscines. I generally like pop female vocalists british indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ","I enjoy listening to artists like Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ, Plastiscines. I generally like pop female vocalists british indie rock music. Can you recommend similar music artists I might enjoy?",1,2839|227|735|1244|1513|3400|1246,2839
203,Blur,"britpop,rock,alternative,british,indie",0.0,4.0,1520,532|689|720|903|961,"I enjoy listening to artists like Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries, Muse. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries","I enjoy listening to artists like Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries, Muse. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,203|418|444|533|1098|4980,203
1470,Lifehouse,"alternative,rock,alternative rock,indie,pop",0.0,4.0,1521,461|466|470|498|524,"I enjoy listening to artists like Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like dance latin pop male alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson","I enjoy listening to artists like Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like dance latin pop male alternative rock music. Can you recommend similar music artists I might enjoy?",1,1470|1673|1680|2020|3078|3871|4814,1470
2600,We Are Scientists,"indie,alternative,indie rock,rock,alternative rock",0.0,4.0,1522,230|234|436|440|493,"I enjoy listening to artists like Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax, Pnau. I generally like electronic dance electronica house progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax","I enjoy listening to artists like Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax, Pnau. I generally like electronic dance electronica house progressive rock music. Can you recommend similar music artists I might enjoy?",1,2600|3686|4387|8678|65|959|7324,2600
4198,The Suicide Machines,"punk,punk rock,hardcore,epic,ska punk",0.0,4.0,1524,534|562|603|857|886,"I enjoy listening to artists like The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd, System of a Down. I generally like electronic dance indie pop female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd","I enjoy listening to artists like The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd, System of a Down. I generally like electronic dance indie pop female vocalists music. Can you recommend similar music artists I might enjoy?",1,4198|4208|4833|9485|10564|757,4198
